"market","status","ldate","litho","rprice","ncore","nthread","bfreq","tdp","memband","temp"
"Desktop","End of Life",2011 Q2,32,NA,4,4,2.9,95,21,"72.6°C"
"Desktop","End of Life",2011 Q3,32,177,4,4,3,95,21,"72.6°C"
"Desktop","End of Life",2012 Q1,32,187,4,4,3.1,95,21,"72.6°C"
"Desktop","End of Life",2011 Q1,32,NA,2,4,2.7,35,21,"65.0°C"
"Desktop","Launched",2011 Q1,32,174,4,4,3.1,95,21,"72.6°C"
"Desktop","End of Life",2011 Q1,32,NA,4,4,2.5,65,21,"69.1°C"
"Desktop","End of Life",2011 Q2,32,NA,4,4,2.5,65,21,"69.1°C"
"Mobile","Launched",2011 Q1,32,NA,2,4,2.3,35,21.3,"100 C"
"Mobile","Launched",2011 Q4,32,NA,2,4,2.4,35,21.3,"100 C"
"Mobile","Launched",2012 Q1,32,NA,2,4,2.5,35,21.3,"100 C"
"Mobile","Launched",2011 Q4,32,NA,2,4,2.4,35,21.3,"100°C"
"Desktop","End of Life",2012 Q1,32,205,4,4,3.2,95,21,"72.6°C"
"Mobile","Launched",2011 Q2,32,NA,2,4,1.6,17,21.3,"100"
"Desktop","End of Life",2011 Q1,32,NA,4,4,3.3,95,21,"72.6°C"
"Desktop","End of Life",2011 Q1,32,NA,4,4,3.3,95,21,"72.6°C"
"Desktop","End of Life",2011 Q1,32,NA,4,4,2.7,65,21,"69.1°C"
"Desktop","End of Life",2011 Q1,32,NA,4,4,2.3,45,21,"69.8°C"
"Mobile","Launched",2011 Q1,32,236,2,4,2.5,35,21.3,"100 C"
"Embedded","Launched",2011 Q1,32,250,2,4,2.5,35,21.3,"100 C"
"Mobile","Launched",2011 Q1,32,NA,2,4,2.5,35,21.3,"100 C"
"Mobile","Launched",2011 Q1,32,269,2,4,2.6,35,21.3,"100 C"
"Mobile","Launched",2011 Q1,32,NA,2,4,1.4,17,21.3,"100 C"
"Desktop","End of Life",2012 Q1,32,235,4,4,3.4,95,21,"72.6°C"
"Desktop","Launched",2011 Q1,32,261,4,8,3.4,95,21,"72.6°C"
"Mobile","Launched",2011 Q2,32,NA,2,4,1.7,17,21.3,"100 C"
"Desktop","End of Life",2011 Q1,32,NA,4,8,3.4,95,21,"72.6°C"
"Desktop","End of Life",2011 Q1,32,NA,4,8,2.8,65,21,"69.1°C"
"Embedded","Launched",2011 Q1,32,280,2,4,1.5,17,NA,"100 C"
"Mobile","Launched",2011 Q1,32,NA,2,4,1.5,17,21.3,"100 C"
"Mobile","Launched",2011 Q1,32,NA,2,4,2.7,35,21.3,"100 C"
